460	5647	113	4240
461	5650	110	4240
462	5659	101	4240
463	5665	95	4240
464	5674	85	4241
465	5676	83	4241
466	5682	76	4242
467	5681	76	4243
468	5678	78	4244
469	5682	73	4245
470	5685	70	4245
471	5687	68	4245
472	5687	68	4245
473	5692	63	4245
474	5695	60	4245
475	5700	54	4246
476	5701	53	4246
477	5704	50	4246
478	5702	51	4247
479	5702	51	4247
480	5702	49	4249
481	5701	50	4249
482	5699	52	4249
483	5705	46	4249
484	5703	48	4249
485	5707	44	4249
486	5706	45	4249
487	5700	51	4249
488	5705	46	4249
489	5704	47	4249
490	5708	43	4249
491	5712	39	4249
492	5715	36	4249
493	5717	34	4249
494	5719	31	4250
495	5723	27	4250
496	5720	30	4250
497	5720	30	4250
498	5715	35	4250
499	5717	33	4250
500	5714	35	4251
501	5717	31	4252
502	5720	28	4252
503	5720	28	4252
504	5720	28	4252
505	5723	25	4252
506	5723	25	4252
507	5723	25	4252
508	5724	24	4252
509	5726	22	4252
510	5727	20	4253
511	5726	21	4253
512	5723	24	4253
513	5723	24	4253
514	5722	24	4254
515	5720	26	4254
516	5719	27	4254
517	5723	23	4254
518	5725	21	4254
519	5724	22	4254
520	5726	20	4254
521	5724	22	4254
522	5724	22	4254
523	5729	17	4254
524	5730	16	4254
525	5730	16	4254
526	5732	14	4254
527	5732	14	4254
528	5732	14	4254
529	5732	14	4254
530	5732	14	4254
531	5734	12	4254
532	5734	12	4254
533	5735	11	4254
534	5736	10	4254
535	5738	8	4254
536	5737	9	4254
537	5736	9	4255
538	5735	10	4255
539	5735	10	4255
540	5735	10	4255
541	5735	10	4255
542	5735	10	4255
543	5738	7	4255
544	5737	8	4255
545	5737	8	4255
546	5736	9	4255
547	5736	9	4255
548	5738	7	4255
549	5739	6	4255
550	5740	5	4255
551	5740	5	4255
552	5739	6	4255
553	5739	6	4255
554	5739	6	4255
555	5738	7	4255
556	5740	4	4256
557	5740	3	4257
558	5741	2	4257
559	5740	3	4257
560	5740	3	4257
561	5741	2	4257
562	5741	2	4257
563	5740	3	4257
564	5739	4	4257
565	5741	2	4257
566	5741	2	4257
567	5742	1	4257
568	5742	1	4257
569	5742	1	4257
570	5743	0	4257
